EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
776656,RICHMOND CO.,OAKWOOD HGTS,07/27/2018,1613,Thunderstorm Wind,52.00, ,0,0,5000,0,NY,EST-5,EG,129649,C,85,OKX,0,0,Broadcast Media, , , ,0.39,SSE,0.8,NW,MIDLAND BEACH,07/27/2018,1614,40.5652,-74.1261,40.5788,-74.1099,"Trees were reported down across the Staten Island Railroad between Oakwaood Heights and Grant City.","A passing cold front triggered an isolated severe thunderstorm over Orange County and Staten Island.",184
776646,RICHMOND CO.,MIDLAND BEACH,07/27/2018,1615,Thunderstorm Wind,52.00, ,0,0,10000,0,NY,EST-5,EG,129649,C,85,OKX,0,0,Broadcast Media, , , ,0.3,NW,0.3,NW,MIDLAND BEACH,07/27/2018,1615,40.5735,-74.1035,40.5735,-74.1035,"A tree was reported down on a house on Sanilac Street.","A passing cold front triggered an isolated severe thunderstorm over Orange County and Staten Island.",185
773501,RICHMOND CO.,GREAT KILLS,07/27/2018,1651,Flash Flood, , ,0,0,0,0,NY,EST-5, ,129024,C,85,OKX,0,0,Broadcast Media,Heavy Rain, , ,0.7,E,0.69,E,GREAT KILLS,07/27/2018,1700,40.55,-74.1566,40.5502,-74.1553,"The intersection of Lamoka Avenue and Abington Avenue was closed due to flooding in Great Kills.","Showers and thunderstorms developed out ahead of an approaching cold front and stalled over parts of Brooklyn and Staten Island, producing anywhere from 1-4.5 inches of rain in a matter of hours. The heaviest rain fell across Staten Island, where a mesonet in New Dorp Beach recorded 4.37 inches of rain. This resulted in numerous reports of flash flooding.",186
773502,RICHMOND CO.,GREAT KILLS,07/27/2018,1917,Flash Flood, , ,0,0,0,0,NY,EST-5, ,129024,C,85,OKX,0,0,Emergency Manager,Heavy Rain, , ,1.39,SE,0.91,SE,GREAT KILLS,07/27/2018,1947,40.5371,-74.1498,40.5378,-74.1514,"Hylan Boulevard was closed in Great Kills due to flooding.","Showers and thunderstorms developed out ahead of an approaching cold front and stalled over parts of Brooklyn and Staten Island, producing anywhere from 1-4.5 inches of rain in a matter of hours. The heaviest rain fell across Staten Island, where a mesonet in New Dorp Beach recorded 4.37 inches of rain. This resulted in numerous reports of flash flooding.",187
781373,QUEENS CO.,COLLEGE PT,08/02/2018,2120,Tornado, ,EF0,0,0,10000,0,NY,EST-5, ,130519,C,81,OKX,0,0,NWS Storm Survey, ,0.75,100,0.81,WNW,0.63,N,COLLEGE PT,08/02/2018,2123,40.7845,-73.8443,40.789,-73.8313,"A tornado rated as EF0 on the Enhanced Fujita Scale, with|estimated winds up to 85 mph, touched down near Saint Fidelis |Catholic Church in College Point, knocking down numerous trees and|power lines and peeling siding off houses along a path about 3/4|of a mile long and 100 yards wide. The tornado strengthened as it|moved toward Powell's Cove Park, where at least 50 trees where |downed in a narrow, convergent pattern highly indicative of a|tornado. The tornado briefly moved along the southernmost |shoreline of Powell's Cove, and then dissipated over the far |eastern end of the park just before reaching 138th Place.","A passing trough of low pressure and upper level disturbance triggered an isolated severe thunderstorm in Queens, including producing a tornado in the College Point section.",188
781375,QUEENS CO.,COLLEGE PT,08/02/2018,2123,Thunderstorm Wind,61.00, ,0,0,2000,0,NY,EST-5,EG,130519,C,81,OKX,0,0,NWS Storm Survey, , , ,0.61,N,1.14,N,FLUSHING ARPT,08/02/2018,2125,40.7888,-73.8311,40.7963,-73.8233,"Straight line wind damage occurred from near the southeast corner of Powell's Cove Park, northeastward to the Francis Lewis Park near the Whitestone Bridge.","A passing trough of low pressure and upper level disturbance triggered an isolated severe thunderstorm in Queens, including producing a tornado in the College Point section.",189
775744,BRONX CO.,SPUYTEN DUYVIL,08/04/2018,1030,Flash Flood, , ,0,0,0,0,NY,EST-5, ,129487,C,5,OKX,0,0,River/Stream Gage,Heavy Rain, , ,20.8,NNW,20.76,NNW,SPUYTEN DUYVIL,08/04/2018,1215,41.1414,-74.1178,41.1402,-74.1178,"The Mahwah River near Suffern rose above its flood stage of 4.0 feet at 11:30am EDT, crested at a height of 4.06 feet at 12:15pm EDT, and fell back below flood stage at 1:15pm EDT.","A developing area of low pressure along a surface trough helped produce heavy rainfall across parts of the Lower Hudson Valley on the morning of August 4th that resulted in flash flooding. Rainfall amounts ranged from 1-2.5 inches across Rockland County, with a CooCoRaHS observer in West Nyack reporting 2.47 inches of rain between the afternoon of August 3rd and the afternoon of August 4th.",190
781551,QUEENS CO.,ST ALBANS,08/07/2018,1825,Lightning, , ,0,1,0,0,NY,EST-5, ,130561,C,81,OKX,0,0,Emergency Manager, , , ,0.87,NW,0.87,NW,ST ALBANS,08/07/2018,1825,40.71,-73.79,40.71,-73.79,"Person struck by lightning near the corner of 155 St and Baisley Blvd.","A hot and humid airmass with a weak surface trough, in association with an upper level trough triggered thunderstorms across the region.",191
781553,QUEENS CO.,FLUSHING,08/07/2018,1835,Lightning, , ,0,2,0,0,NY,EST-5, ,130561,C,81,OKX,0,0,Emergency Manager, , , ,0.52,W,0.52,W,FLUSHING,08/07/2018,1835,40.75,-73.84,40.75,-73.84,"Two people struck by lightning while on a soccer field at Flushing Meadows Corona Park.","A hot and humid airmass with a weak surface trough, in association with an upper level trough triggered thunderstorms across the region.",192
779531,QUEENS CO.,CORONA,08/07/2018,1845,Flash Flood, , ,0,0,0,0,NY,EST-5, ,130179,C,81,OKX,0,0,Social Media,Heavy Rain, , ,1.47,SSE,1.44,SSE,CORONA,08/07/2018,1915,40.7296,-73.8622,40.7303,-73.8615,"Flowing water up to the height of car tires was observed on 63rd Drive near Queens Boulevard in Rego Park.","A surface trough developing in a hot and humid airmass ahead of an approaching cold front resulted in the development of widely scattered showers and thunderstorms on the afternoon of August 7th. By evening, these showers and storms merged over New York City and Long Island, resulting in isolated reports of flash flooding. Rainfall totals ranged from around one inch in parts of New York City to 1-3 inches across much of Nassau and western Suffolk County.",193
779609,NEW YORK CO.,NEW YORK,08/11/2018,728,Flash Flood, , ,0,0,0,0,NY,EST-5, ,130194,C,61,OKX,0,0,Broadcast Media,Heavy Rain, , ,1.79,ENE,1.24,NE,NEW YORK,08/11/2018,900,40.7437,-73.9711,40.7442,-73.9721,"Flooding reported on FDR Drive with water up to car bottoms.","A stalled stationary boundary within a very moist airmass provided a focusing mechanism for several rounds of heavy rain that resulted in isolated flash flooding in New York City. Rainfall amounts ranged from 1-3 inches across the city, with the majority of that rain falling in just a 1-2 hour time frame. The ASOS in Central Park recorded 2.90 inches of rain.",194
779610,QUEENS CO.,BROAD CHANNEL,08/11/2018,830,Flash Flood, , ,0,0,0,0,NY,EST-5, ,130194,C,81,OKX,0,0,Fire Department/Rescue,Heavy Rain, , ,2.02,NE,2.03,NE,BROAD CHANNEL,08/11/2018,900,40.6406,-73.7427,40.6401,-73.7433,"Flooding resulted in a water rescue at the intersection of Rockaway Boulevard and Brookville Boulevard in Rosedale, Queens.","A stalled stationary boundary within a very moist airmass provided a focusing mechanism for several rounds of heavy rain that resulted in isolated flash flooding in New York City. Rainfall amounts ranged from 1-3 inches across the city, with the majority of that rain falling in just a 1-2 hour time frame. The ASOS in Central Park recorded 2.90 inches of rain.",195
779619,QUEENS CO.,BROADWAY,08/11/2018,941,Flash Flood, , ,0,0,0,0,NY,EST-5, ,130194,C,81,OKX,0,0,Law Enforcement,Heavy Rain, , ,0.49,WNW,0.44,S,COLLEGE PT,08/11/2018,1011,40.772,-73.8291,40.7725,-73.8306,"Basements flooded due to heavy rain on 28th Road in Flushing, Queens.","A stalled stationary boundary within a very moist airmass provided a focusing mechanism for several rounds of heavy rain that resulted in isolated flash flooding in New York City. Rainfall amounts ranged from 1-3 inches across the city, with the majority of that rain falling in just a 1-2 hour time frame. The ASOS in Central Park recorded 2.90 inches of rain.",196
778074,SOUTHERN QUEENS (ZONE), ,09/15/2018,1600,Rip Current, , ,1,0,0,0,NY,EST-5, ,129886,Z,178,OKX,0,0,Newspaper, , , , , , , , ,09/15/2018,1900, , , , ,"Seventeen year old Lamine Sarr, who was last seen on Saturday swimming with two friends in the surf at Beach 84th Street, was by all indications pulled out to sea by a rip current and drowned.||According to a longtime friend of all three boys who spoke with the NY Post, the Queens teenagers were not strong swimmers, and never intended to go in past their waists. After a little while they couldn���t feel their feet touching the ground, they turned around, and Lamine wasn���t there, the friend told the tabloid.||Two of the boys had already made it back to shore by the time first responders arrived on the scene at 5 p.m. on Saturday. But there was no sign of Sarr. The search continued until marine units were able to locate the body Sunday morning.","Long period swells from Florence, although subsiding, continued to produce 3 to 5 ft surf and high rip current activity along the Atlantic ocean beachfront on Saturday September 15th.",197
784228,BRONX CO.,WILLIAMS BRIDGE,09/25/2018,1222,Flash Flood, , ,0,0,0,0,NY,EST-5, ,131100,C,5,OKX,0,0,Broadcast Media,Heavy Rain, , ,0.91,NNW,0.79,NNW,WILLIAMS BRIDGE,09/25/2018,1455,40.8919,-73.8876,40.8916,-73.8862,"The Moshulu Parkway was flooded at the I-87 interchange in the Bronx.","Rain developed across the area ahead of an approaching warm front, consolidating into a slow-moving band of heavy rain west of New York City by late morning. Precipitable water values increased from 1.84 on the morning sounding from Upton, NY to 2.13 by evening. Both of these values are above the 90th percentile based on a sounding climatology, with the 2.13 precipitable water value on the evening of the 25th a record for the date. Rainfall amounts generally ranged from 1-4 inches across New York City and Westchester County, and 2-5 inches across portions of northern Suffolk County. The ASOS at Central Park recorded 2.08 inches of rain while the ASOS at the White Plains Airport recorded 4.43 inches of rain during the event. Farther east, 4.27 inches of rain was reported by a CoCoRaHS observer in Port Jefferson Station, while a member of the public reported 4.53 inches of rain in Setauket.",198
784743,BRONX CO.,FORDHAM,09/25/2018,1400,Flash Flood, , ,0,0,0,0,NY,EST-5, ,131100,C,5,OKX,0,0,River/Stream Gage,Heavy Rain, , ,0.58,SSE,0.62,SSE,FORDHAM,09/26/2018,415,40.8626,-73.8748,40.8626,-73.8742,"The Bronx River at the New York Botanical Garden exceeded its flood stage of 3.0 feet at 2:00pm EDT. The river then proceeded to rise above its moderate flood stage of 3.5 feet at 3:15pm EDT and above its major flood stage of 4.0 feet at 5:45pm, cresting at a height of 4.16 feet at 8:30pm EDT. The river fell back below flood stage at 4:15am EDT on September 26th.","Rain developed across the area ahead of an approaching warm front, consolidating into a slow-moving band of heavy rain west of New York City by late morning. Precipitable water values increased from 1.84 on the morning sounding from Upton, NY to 2.13 by evening. Both of these values are above the 90th percentile based on a sounding climatology, with the 2.13 precipitable water value on the evening of the 25th a record for the date. Rainfall amounts generally ranged from 1-4 inches across New York City and Westchester County, and 2-5 inches across portions of northern Suffolk County. The ASOS at Central Park recorded 2.08 inches of rain while the ASOS at the White Plains Airport recorded 4.43 inches of rain during the event. Farther east, 4.27 inches of rain was reported by a CoCoRaHS observer in Port Jefferson Station, while a member of the public reported 4.53 inches of rain in Setauket.",199
784230,QUEENS CO.,FLUSHING ARPT,09/25/2018,1515,Flash Flood, , ,0,0,0,0,NY,EST-5, ,131100,C,81,OKX,0,0,Trained Spotter,Heavy Rain, , ,1.92,ENE,1.98,ENE,FLUSHING ARPT,09/25/2018,1545,40.7885,-73.785,40.7891,-73.785,"All southbound lanes on Bell Boulevard closed at 208th Place in Bayside with two feet of standing water. The police were on the scene.","Rain developed across the area ahead of an approaching warm front, consolidating into a slow-moving band of heavy rain west of New York City by late morning. Precipitable water values increased from 1.84 on the morning sounding from Upton, NY to 2.13 by evening. Both of these values are above the 90th percentile based on a sounding climatology, with the 2.13 precipitable water value on the evening of the 25th a record for the date. Rainfall amounts generally ranged from 1-4 inches across New York City and Westchester County, and 2-5 inches across portions of northern Suffolk County. The ASOS at Central Park recorded 2.08 inches of rain while the ASOS at the White Plains Airport recorded 4.43 inches of rain during the event. Farther east, 4.27 inches of rain was reported by a CoCoRaHS observer in Port Jefferson Station, while a member of the public reported 4.53 inches of rain in Setauket.",200
786338,QUEENS CO.,COLLEGE PT,09/28/2018,505,Flash Flood, , ,0,0,0,0,NY,EST-5, ,131418,C,81,OKX,0,0,Public,Heavy Rain, , ,0.58,SSW,0.32,SSW,COLLEGE PT,09/28/2018,538,40.772,-73.8334,40.7717,-73.8338,"Linden Place was closed due to flooding north of I-678 (Whitestone Expressway) in College Point, Queens.","As an area of low pressure and its associated warm front approached the region from the south, precipitation overspread the New York City metro area during the early morning hours of September 28th. With precipitable water values around 2 inches and much of the rain falling in just a few hours over an urban area, this resulted in isolated flash flooding in New York City.",201
786340,RICHMOND CO.,OAKWOOD HGTS,09/28/2018,508,Flash Flood, , ,0,0,0,0,NY,EST-5, ,131418,C,85,OKX,0,0,Newspaper,Heavy Rain, , ,1.26,SSW,1.08,SSW,OAKWOOD HGTS,09/28/2018,538,40.5536,-74.1405,40.5539,-74.141,"Amboy Road was blocked at Bay Terrace with a couple cars stuck in flood waters under the Staten Island Railway train trestle in the Bay Terrace section of Staten Island.","As an area of low pressure and its associated warm front approached the region from the south, precipitation overspread the New York City metro area during the early morning hours of September 28th. With precipitable water values around 2 inches and much of the rain falling in just a few hours over an urban area, this resulted in isolated flash flooding in New York City.",202
784050,KINGS (BROOKLYN) (ZONE), ,10/27/2018,900,Strong Wind,43.00, ,0,0,10000,0,NY,EST-5,MG,131066,Z,75,OKX,0,0,Mesonet, , , , , , , , ,10/27/2018,1100, , , , ,"A mesonet station reported a 50 mph wind gust at 955 am near Rockaway Beach.","A coastal storm moved to the east of the area.",203
784049,NORTHERN QUEENS (ZONE), ,10/27/2018,1000,Strong Wind,44.00, ,0,0,10000,0,NY,EST-5,MG,131066,Z,176,OKX,0,0,ASOS, , , , , , , , ,10/27/2018,1400, , , , ,"The ASOS at LaGuardia Airport reported a gust to 51 mpg at 1110 am. Another CWOP station in Whitestone also measured a 51 mph wind gust at 122 pm.","A coastal storm moved to the east of the area.",204
793825,KINGS (BROOKLYN) (ZONE), ,11/15/2018,1330,Winter Storm, , ,0,0,0,0,NY,EST-5, ,132666,Z,75,OKX,0,0,Trained Spotter, , , , , , , , ,11/15/2018,2000, , , , ,"Trained spotters, New York City OEM CERT, and the Broadcast Media reported 4 to 6 inches of snow. Impacts were widely felt across Brooklyn with major disruption to the evening commute and many trees and limbs down due to the weight of the heavy wet snow. Nearby Kennedy airport reported 1 inch per hour snowfall rates at times during the evening commute.","A wave of low pressure developed along the Middle Atlantic coast during Thursday November 15, 2018. The low was associated with a closed upper level trough across the Midwest. As the trough translated eastward into Friday November 16, 2018, the low pressure moved up the northeast coast. The antecedent air mass ahead of the low was cold and dry for the middle of November with temperatures during the morning and afternoon of November in the upper 20s and low 30s.  The moisture associated with the trough and low pressure was able to produce moderate to heavy bands of snow as the precipitation began across the entire Tri-State area due to the cold air in place. Once the low drew warmer air from the south, the precipitation gradually changed to a wintry mix and then plain rain, especially for the New York City metro and Long Island.  The moderate to heavy wet snowfall significantly impacted the evening rush hour with 1-2 inch per hour snowfall rates.  Hundreds of trees, tree limbs, and branches were brought down by the weight of the snow, including over 100 trees alone in the  New York City metro. Numerous accidents were reported along with a 20 car accident on the George Washing Bridge. Many motorists were stranded on roads across the city until the early morning hours the next day. The Long Island Railroad had delays and cancellations and there were over 1,000 flights cancelled at the New York City metro airports (Kennedy, La Guardia, and Newark).",205
